Las teperaturas son: 
87.083611	91.620163	93.554329	94.454323	94.885132	95.078178	95.139503	95.121368	95.049561	94.934769	94.776932	94.566528	94.283005	93.890121	93.325432	92.476913	91.127808	88.812820	84.401749	74.759583	
81.718704	85.844063	88.141144	89.373428	90.001091	90.279060	90.347672	90.284134	90.128876	89.898613	89.592178	89.191956	88.661499	87.938866	86.922409	85.443253	83.211609	79.713295	74.027710	64.631256	
78.964142	81.913719	83.810387	84.914558	85.483505	85.705025	85.702431	85.551552	85.294380	84.947960	84.508621	83.952980	83.235626	82.282944	80.981735	79.160057	76.558640	72.796165	67.358566	59.730839	
77.254036	79.070770	80.310104	81.031281	81.355011	81.397026	81.246735	80.964844	80.586411	80.124405	79.571861	78.902084	78.066986	76.992920	75.574173	73.664581	71.070129	67.553284	62.874680	56.925087	
76.024277	76.857002	77.386780	77.609482	77.575691	77.350388	76.991638	76.542023	76.026283	75.451401	74.806885	74.064789	73.178619	72.081421	70.683685	68.872330	66.514771	63.475594	59.658295	55.084972	
75.042168	75.015312	74.850227	74.531960	74.081238	73.533600	72.924469	72.280769	71.617081	70.934189	70.218552	69.442207	68.562370	67.521309	66.246910	64.655502	62.659481	60.183960	57.195961	53.745354	
74.197601	73.397690	72.567001	71.697990	70.802505	69.901634	69.016571	68.162689	67.346039	66.561935	65.794357	65.015900	64.188126	63.262299	62.181286	60.883389	59.309875	57.417435	55.195969	52.688202	
73.430740	71.912491	70.441505	69.023712	67.672333	66.402969	65.228821	64.157211	63.187546	62.310524	61.507988	60.753273	60.011909	59.242802	58.400291	57.437721	56.313087	54.997234	53.483833	51.798286	
72.703438	70.495949	68.399826	66.436615	64.625702	62.982056	61.514492	60.224503	59.105968	58.145470	57.322823	56.611877	55.981480	55.396606	54.820107	54.215160	53.548813	52.796551	51.947330	51.007309	
71.986397	69.096336	66.377586	63.868660	61.597122	59.579235	57.820549	56.317284	55.057861	54.024574	53.194931	52.542912	52.040020	51.656250	51.361038	51.124481	50.918633	50.719193	50.507069	50.269501	
71.252014	67.663597	64.310486	61.249557	58.516846	56.129189	54.087708	52.382011	50.993843	49.900192	49.075573	48.493637	48.128227	47.953976	47.946476	48.081955	48.336510	48.684982	49.099670	49.549469	
70.468918	66.140846	62.125450	58.499596	55.306038	52.558605	50.250050	48.359814	46.860287	45.721348	44.913445	44.409447	44.185631	44.221825	44.500763	45.006256	45.720245	46.618637	47.666580	48.814873	
69.595810	64.454666	59.730621	55.521610	51.871704	48.783813	46.234688	44.187588	42.601334	41.436142	40.657074	40.235905	40.151855	40.391392	40.946842	41.813351	42.983597	44.439880	46.144363	48.030350	
68.572212	62.501118	57.001923	52.191101	48.101036	44.708714	41.962296	39.799992	38.161602	36.994713	36.257706	35.921169	35.968189	36.393982	37.204273	38.411572	40.027893	42.052364	44.453583	47.150093	
67.301224	60.122208	53.763084	48.343792	43.856087	40.224365	37.349358	35.133003	33.490170	32.353203	31.673088	31.419456	31.580391	32.162178	33.188431	34.697067	36.732510	39.329121	42.481945	46.105789	
65.613678	57.063080	49.755211	43.761101	38.970753	35.212181	32.313931	30.130032	28.546251	27.478962	26.872257	26.695633	26.943077	27.633564	28.812332	30.551233	32.944374	36.091282	40.054966	44.782253	
63.184742	52.890259	44.592388	38.157867	33.255692	29.554819	26.786659	24.751278	23.306734	22.356712	21.841206	21.731083	22.026369	22.758120	23.993515	25.843433	28.469147	32.077919	36.880989	42.961548	
59.317772	46.835567	37.708565	31.187382	26.522156	23.160089	20.729259	18.986580	17.774960	16.995079	16.588724	16.530312	16.824661	17.510395	18.669708	20.446430	23.074049	26.910120	32.446758	40.178627	
52.319374	37.522633	28.340456	22.502949	18.643570	16.003830	14.160449	12.870119	11.989027	11.431803	11.150841	11.126802	11.366383	11.906519	12.826966	14.276958	16.528423	20.079197	25.834702	35.304611	
37.489212	22.671061	15.724455	11.954674	9.673586	8.189711	7.183618	6.492281	6.026341	5.735283	5.591896	5.585671	5.721359	6.022082	6.538948	7.373852	8.734383	11.077435	15.525480	25.206423	
