Las teperaturas son: 
86.973358	91.409798	93.255386	94.079529	94.447998	94.592789	94.620041	94.581909	94.503799	94.395569	94.256187	94.074944	93.829857	93.483231	92.970963	92.179382	90.890106	88.636246	84.286079	74.703171	
81.492928	85.413162	87.528755	88.605576	89.105446	89.284363	89.283035	89.178421	89.010040	88.793114	88.524429	88.183884	87.732224	87.104385	86.195396	84.833038	82.724129	79.351158	73.790489	64.515594	
78.620361	81.257530	82.877701	83.744835	84.118820	84.189117	84.079659	83.865852	83.588402	83.262024	82.880005	82.415215	81.817909	81.009750	79.872459	78.228928	75.814743	72.243576	66.996582	59.554367	
76.793015	78.190590	79.058685	79.461411	79.523010	79.361481	79.067093	78.700134	78.293892	77.858360	77.382423	76.834427	76.160477	75.280525	74.082115	72.412018	70.069397	66.809875	62.387695	56.687679	
75.450226	75.760651	75.827438	75.652588	75.291214	74.811203	74.271790	73.715118	73.163795	72.621132	72.071640	71.481117	70.795830	69.940887	68.818268	67.306190	65.263382	62.545906	59.049263	54.788059	
74.362823	73.717285	73.003242	72.212997	71.372841	70.521881	69.697098	68.925011	68.217804	67.572006	66.968231	66.371109	65.729340	64.975731	64.028099	62.792366	61.170582	59.077717	56.471207	53.392002	
73.424286	71.919281	70.462112	69.053734	67.712479	66.463684	65.330574	64.328163	63.459999	62.716698	62.075592	61.500973	60.944664	60.347137	59.639709	58.748802	57.603752	56.149597	54.365242	52.283134	
72.578140	70.281403	68.117630	66.102402	64.256271	62.599838	61.148788	59.910328	58.881271	58.047318	57.383102	56.852863	56.411396	56.005630	55.577160	55.066055	54.417061	53.588028	52.560329	51.347939	
71.789322	68.745773	65.904266	63.296982	60.951492	58.888485	57.119728	55.646927	54.461456	53.544720	52.868977	52.398354	52.090214	51.896667	51.766739	51.649300	51.496990	51.271210	50.947525	50.519676	
71.031143	67.265678	63.764870	60.578602	57.743458	55.282024	53.203377	51.504330	50.171009	49.180534	48.502686	48.101364	47.936096	47.963367	48.138065	48.415138	48.751419	49.107647	49.450516	49.754089	
70.278015	65.795029	61.640823	57.884281	54.571083	51.724998	49.351234	47.440414	45.972282	44.918873	44.247005	43.920166	43.899994	44.147301	44.622665	45.286728	46.099800	47.021248	48.008625	49.017109	
69.499878	64.279518	59.462952	55.139442	51.361839	48.151405	45.505466	43.404968	41.820709	40.717972	40.059753	39.808968	39.929729	40.388046	41.151588	42.188427	43.464561	44.940216	46.565571	48.277519	
68.655914	62.646904	57.141327	52.249649	48.026253	44.481850	41.598175	39.340462	37.666424	36.532185	35.895824	35.719566	35.970886	36.622753	37.652740	39.040501	40.762951	42.786900	45.059689	47.500809	
67.685379	60.792904	54.551716	49.090580	44.452171	40.621407	37.551720	35.183762	33.456741	32.314720	31.709770	31.603594	31.968227	32.786068	34.048759	35.753960	37.898537	40.466705	43.412704	46.641773	
66.490318	58.557777	51.515678	45.495628	40.499386	36.459122	33.281025	30.869740	29.140087	28.021547	27.459581	27.415844	27.868334	28.811554	30.256081	32.226009	34.751652	37.853405	41.512878	45.632385	
64.899834	55.683601	47.770256	41.241585	35.996887	31.871544	28.699415	26.337448	24.671793	23.616642	23.111465	23.118881	23.624031	24.635454	26.186745	28.337389	31.168795	34.767899	39.185600	44.357430	
62.586632	51.732719	42.923992	36.036751	30.748150	26.733809	23.730042	21.539814	20.021873	19.078400	18.645733	18.689093	19.201143	20.204121	21.755342	23.955124	26.953873	30.948038	36.138454	42.598579	
58.851868	45.932053	36.404289	29.526409	24.555515	20.944229	18.324879	16.456982	15.184299	14.406590	14.062970	14.123572	14.587494	15.486445	16.894838	18.948111	21.871101	26.012741	31.856789	39.890144	
51.999069	36.900360	27.440380	21.355045	17.282249	14.467675	12.491220	11.111607	10.185823	9.628043	9.388956	9.446354	9.803009	10.491085	11.584903	13.227825	15.685694	19.450266	25.421082	35.102299	
37.325035	22.351625	15.261633	11.363291	8.971396	7.396119	6.320074	5.581381	5.091164	4.798780	4.676215	4.711520	4.907453	5.284670	5.891456	6.826641	8.294628	10.749120	15.309493	25.100752	
